age;height;FEV1_females_pv;FEV1_females_p5;FEV1_females_lln;FVC_females_pv;FVC_females_p5;FVC_females_lln;FEV1FVC_females_pv;FEV1FVC_females_p5;FEV1FVC_females_lln;FEV1_males_pv;FEV1_males_p5;FEV1_males_lln;FVC_males_pv;FVC_males_p5;FVC_males_lln;FEV1FVC_males_pv;FEV1FVC_males_p5;FEV1FVC_males_lln
21;163;2.52173712212792;2.0425986619013;1.96504675618282;2.93134675981581;2.35615261546997;2.25792046500123;0.861107943329309;0.761574012744643;0.742505949821099;3.18318266439848;2.50227214721974;2.37182773986437;3.70980457365835;2.93112605619131;2.78195189135067;0.865668868504337;0.768005278803202;0.749295523619
21;164;2.54832262248529;2.06178309579239;1.98310289369034;2.96244477606884;2.38114852292621;2.28187424907114;0.861107943329309;0.761574012744643;0.742505949821099;3.20303546126689;2.52212494408816;2.39168053673279;3.73492440953263;2.95624589206559;2.80707172722495;0.865668868504337;0.768005278803202;0.749295523619
21;165;2.57518840139471;2.08113468257205;2.00129221418758;2.99387270437054;2.40640960649433;2.306082153594;0.861107943329309;0.761574012744643;0.742505949821099;3.2228882581353;2.54197774095657;2.4115333336012;3.7600442454069;2.98136572793986;2.83219156309922;0.865668868504337;0.768005278803202;0.749295523619
21;166;2.60233741370246;2.10065467111532;2.01965845112756;3.02563404468562;2.43193867936966;2.33054687447806;0.861107943329309;0.761574012744643;0.742505949821099;3.24274105500372;2.56183053782499;2.43138613046962;3.78516408128118;3.00648556381414;2.8573113989735;0.865668868504337;0.768005278803202;0.749295523619
21;167;2.62977264540639;2.12034431634729;2.03817671054923;3.05773233410918;2.45773858459213;2.35527113623191;0.861107943329309;0.761574012744643;0.742505949821099;3.26259385187213;2.5816833346934;2.45123892733803;3.81028391715545;3.03160539968841;2.88243123484777;0.865668868504337;0.768005278803202;0.749295523619
21;168;2.65749711398433;2.14020487923702;2.05684864013542;3.09017114726055;2.48381219536281;2.38025769226782;0.861107943329309;0.761574012744643;0.742505949821099;3.28244664874055;2.60153613156181;2.47109172420644;3.83540375302973;3.05672523556269;2.90755107072205;0.865668868504337;0.768005278803202;0.749295523619
21;169;2.68551386872596;2.16023762678984;2.07565682035511;3.12295409668145;2.51016241536399;2.40550932520845;0.861107943329309;0.761574012744643;0.742505949821099;3.30229944560896;2.62138892843023;2.49094452107486;3.860523588904;3.08184507143696;2.93267090659632;0.865668868504337;0.768005278803202;0.749295523619
21;170;2.71382599106823;2.18044383203805;2.0946820825628;3.15608483323825;2.53679217908244;2.43102884719665;0.861107943329309;0.761574012744643;0.742505949821099;3.32215224247737;2.64124172529864;2.51079731794327;3.88564342477828;3.10696490731124;2.9577907424706;0.865668868504337;0.768005278803202;0.749295523619
21;171;2.74243659493423;2.20082477402979;2.11381181553799;3.18956704652855;2.56370445213629;2.4568191002087;0.861107943329309;0.761574012744643;0.742505949821099;3.34200503934579;2.66109452216706;2.53065011481169;3.91076326065255;3.13208474318551;2.98291057834487;0.865668868504337;0.768005278803202;0.749295523619
21;172;2.77134882707568;2.22138173781598;2.13309532057907;3.22340446529211;2.59090223160524;2.48288295637079;0.861107943329309;0.761574012744643;0.742505949821099;3.3618578362142;2.68094731903547;2.5505029116801;3.93588309652683;3.15720457905979;3.00803041421915;0.865668868504337;0.768005278803202;0.749295523619
21;173;2.80056586741906;2.24211601443534;2.15255782952929;3.25760085782605;2.61838854636438;2.50922331827886;0.861107943329309;0.761574012744643;0.742505949821099;3.38171063308261;2.70080011590388;2.57035570854851;3.9610029324011;3.18232441493406;3.03315025009342;0.865668868504337;0.768005278803202;0.749295523619
21;174;2.83009092941533;2.26302890089726;2.17217979503316;3.29216003240454;2.64616645742145;2.53584311932186;0.861107943329309;0.761574012744643;0.742505949821099;3.40156342995103;2.7206529127723;2.59020850541693;3.98612276827538;3.20744425080834;3.0582700859677;0.865668868504337;0.768005278803202;0.749295523619
21;175;2.85992726039334;2.28412170016252;2.19198934898511;3.3270858377029;2.67423905825777;2.56274532400841;0.861107943329309;0.761574012744643;0.742505949821099;3.42141622681944;2.74050570964071;2.61006130228534;4.01124260414965;3.23256408668261;3.08338992184197;0.865668868504337;0.768005278803202;0.749295523619
21;176;2.89007814191706;2.30539572112176;2.21191789611844;3.3623821632262;2.70260947517269;2.58993292829696;0.861107943329309;0.761574012744643;0.742505949821099;3.44126902368786;2.76035850650912;2.62991409915375;4.03636244002393;3.25768392255689;3.10850975771625;0.865668868504337;0.768005278803202;0.749295523619
